area,scope,id,title,profile,status,detail,reviewedFrames,record,harness,reviewLedger,attemptCount,allReviewedFrames
chat,baseline,CHAT-054,collapse Working log during pending/streaming.,warm-375,reviewed,F11; Q3,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-054/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-055,expand streaming Thinking or settled Thought. Evidence `src/shared/console/chat/thread/reasoning.tsx`.,cold-1440,reviewed,Q3,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-055/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-055,expand streaming Thinking or settled Thought. Evidence `src/shared/console/chat/thread/reasoning.tsx`.,warm-1440,reviewed,Q3,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-055/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-055,expand streaming Thinking or settled Thought. Evidence `src/shared/console/chat/thread/reasoning.tsx`.,cold-375,reviewed,Q3,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-055/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-055,expand streaming Thinking or settled Thought. Evidence `src/shared/console/chat/thread/reasoning.tsx`.,warm-375,reviewed,Q3,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-055/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-056,collapse Thinking or Thought.,cold-1440,reviewed,F12; Q3,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-056,collapse Thinking or Thought.,warm-1440,reviewed,F12; Q3,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-056,collapse Thinking or Thought.,cold-375,reviewed,F12; Q3,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-056,collapse Thinking or Thought.,warm-375,reviewed,F12; Q3,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-057,stop active stream and observe draft-to-stopped notice plus Stop run removal. Drive button `Stop run` before completion.,cold-1440,reviewed,F09,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-057/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-057,stop active stream and observe draft-to-stopped notice plus Stop run removal. Drive button `Stop run` before completion.,warm-1440,reviewed,F09; F12,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-057/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-057,stop active stream and observe draft-to-stopped notice plus Stop run removal. Drive button `Stop run` before completion.,cold-375,reviewed,F09,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-057/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-057,stop active stream and observe draft-to-stopped notice plus Stop run removal. Drive button `Stop run` before completion.,warm-375,reviewed,F09; F12,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-057/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-058,scroll conversation up while stream grows and check anchor preservation after scroll ends. Evidence `src/components/ui/message-scroller` and `src/shared/console/chat/thread/tail.tsx`.,cold-1440,reviewed,P: deliberate scroll; anchor holds,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-058/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-058,scroll conversation up while stream grows and check anchor preservation after scroll ends. Evidence `src/components/ui/message-scroller` and `src/shared/console/chat/thread/tail.tsx`.,warm-1440,reviewed,P: deliberate scroll; anchor holds,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-058/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-058,scroll conversation up while stream grows and check anchor preservation after scroll ends. Evidence `src/components/ui/message-scroller` and `src/shared/console/chat/thread/tail.tsx`.,cold-375,reviewed,P: deliberate scroll; anchor holds,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-058/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-058,scroll conversation up while stream grows and check anchor preservation after scroll ends. Evidence `src/components/ui/message-scroller` and `src/shared/console/chat/thread/tail.tsx`.,warm-375,reviewed,P: deliberate scroll; anchor holds,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-058/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-059,activate `Scroll to latest` and inspect settling after its deliberate scroll.,cold-1440,incomplete (scope cut),Attempt failed or was interrupted; no completed intended-state measurement. locator.click: Timeout 8000ms exceeded.,1,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-059/cold-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,2
chat,baseline,CHAT-059,activate `Scroll to latest` and inspect settling after its deliberate scroll.,warm-1440,incomplete (scope cut),Attempt failed or was interrupted; no completed intended-state measurement. locator.click: Timeout 8000ms exceeded.,1,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-059/warm-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,2
chat,baseline,CHAT-059,activate `Scroll to latest` and inspect settling after its deliberate scroll.,cold-375,incomplete (scope cut),Attempt failed or was interrupted; no completed intended-state measurement. locator.click: Timeout 8000ms exceeded.,1,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-059/cold-375/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,2
chat,baseline,CHAT-059,activate `Scroll to latest` and inspect settling after its deliberate scroll.,warm-375,reviewed,P deliberate scroll to latest; Q3 authored reasoning tail,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-059/warm-375/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,7
chat,baseline,CHAT-060,"send long person text so its eight-line clamp mounts; observe late measurement. Evidence `src/shared/console/chat/thread/message.tsx`, `src/components/ui/expandable-text`.",cold-1440,reviewed,Q3; P: direct typing and new-turn scroll; clamp stable,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-060,"send long person text so its eight-line clamp mounts; observe late measurement. Evidence `src/shared/console/chat/thread/message.tsx`, `src/components/ui/expandable-text`.",warm-1440,reviewed,Q3; P: direct typing and new-turn scroll; clamp stable,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-060,"send long person text so its eight-line clamp mounts; observe late measurement. Evidence `src/shared/console/chat/thread/message.tsx`, `src/components/ui/expandable-text`.",cold-375,reviewed,Q3; P: direct typing and new-turn scroll; clamp stable,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-060,"send long person text so its eight-line clamp mounts; observe late measurement. Evidence `src/shared/console/chat/thread/message.tsx`, `src/components/ui/expandable-text`.",warm-375,reviewed,Q3; P: direct typing and new-turn scroll; clamp stable,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-061,expand clamped person message through its `show more` control.,cold-1440,reviewed,Q4,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-061,expand clamped person message through its `show more` control.,warm-1440,reviewed,Q4,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-061,expand clamped person message through its `show more` control.,cold-375,reviewed,Q4,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-061,expand clamped person message through its `show more` control.,warm-375,reviewed,Q4,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-062,collapse clamped person message through its Show less control.,cold-1440,reviewed,Q3 reasoning tail; Q4 long-message collapse,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,12
chat,baseline,CHAT-062,collapse clamped person message through its Show less control.,warm-1440,reviewed,F12 temporary scroll clamp; Q3 reasoning tail; Q4 long-message collapse,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,12
chat,baseline,CHAT-062,collapse clamped person message through its Show less control.,cold-375,reviewed,Q3 reasoning tail; Q4 long-message collapse,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-375/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,12
chat,baseline,CHAT-062,collapse clamped person message through its Show less control.,warm-375,reviewed,F12 temporary scroll clamp; Q3 reasoning tail; Q4 long-message collapse,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-375/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,12
chat,baseline,CHAT-063,hover/focus message to reveal reserved action row and timestamp tooltip.,cold-1440,reviewed,P: reserved action row,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-063/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-063,hover/focus message to reveal reserved action row and timestamp tooltip.,warm-1440,reviewed,P: reserved action row,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-063/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-063,hover/focus message to reveal reserved action row and timestamp tooltip.,cold-375,reviewed,P: reserved action row,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-063/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-063,hover/focus message to reveal reserved action row and timestamp tooltip.,warm-375,reviewed,P: reserved action row,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-063/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-064,"remove hover/focus from message, hiding actions and tooltip.",cold-1440,reviewed,P authored tooltip exit,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-064/cold-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,12
chat,baseline,CHAT-064,"remove hover/focus from message, hiding actions and tooltip.",warm-1440,reviewed,P authored tooltip exit,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-064/warm-1440/record.json,7bd0f4b7935def55b1b1686eb0ab475f9ae4ccc8f473d2069a9df9e40f7f6b21,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,12
chat,baseline,CHAT-064,"remove hover/focus from message, hiding actions and tooltip.",cold-375,incomplete (scope cut),D: tooltip persists; Escape rerun pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-064/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,2,6
chat,baseline,CHAT-064,"remove hover/focus from message, hiding actions and tooltip.",warm-375,incomplete (scope cut),D: tooltip persists; Escape rerun pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-064/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-065,Copy message and observe the actual CopyButton/check reset timer using an isolated clipboard boundary; the original system clipboard refusal remains recorded.,cold-1440,incomplete (scope cut),D: copy success state absent; clipboard check pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-065/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-065,Copy message and observe the actual CopyButton/check reset timer using an isolated clipboard boundary; the original system clipboard refusal remains recorded.,warm-1440,incomplete (scope cut),D: copy success state absent; clipboard check pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-065/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-065,Copy message and observe the actual CopyButton/check reset timer using an isolated clipboard boundary; the original system clipboard refusal remains recorded.,cold-375,incomplete (scope cut),D: copy success state absent; clipboard check pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-065/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-065,Copy message and observe the actual CopyButton/check reset timer using an isolated clipboard boundary; the original system clipboard refusal remains recorded.,warm-375,incomplete (scope cut),D: copy success state absent; clipboard check pending,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-065/warm-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-066,"open existing table reference pane. Drive reference card button `Customer renewals` from reply, or inline mention. Observe lazy body. Evidence `src/shared/console/chat/pane/index.tsx`, `src/landing/demo/pages/chat/pane/index.tsx`.",cold-1440,reviewed,Q2,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-066/cold-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-066,"open existing table reference pane. Drive reference card button `Customer renewals` from reply, or inline mention. Observe lazy body. Evidence `src/shared/console/chat/pane/index.tsx`, `src/landing/demo/pages/chat/pane/index.tsx`.",warm-1440,reviewed,Q2,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-066/warm-1440/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
chat,baseline,CHAT-066,"open existing table reference pane. Drive reference card button `Customer renewals` from reply, or inline mention. Observe lazy body. Evidence `src/shared/console/chat/pane/index.tsx`, `src/landing/demo/pages/chat/pane/index.tsx`.",cold-375,reviewed,P: existing Sheet motion; chat anchor holds,6,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-066/cold-375/record.json,44d5b4a7890645215feac57673ab0b4509c2382eb8ffb5f393aafba2d49e170c,/Users/albin/Code/jori/dist/layout-hunt/chat-coverage.json,1,6
