cause,originalCause,status,item,profile,timeAfterActionMs,review,before,after,record,detailedTrace
CHAT-F01,CHAT-F01,confirmed,CHAT-015,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-015/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-015/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-015/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-015,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-015/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-015/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-015/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-016,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-016,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-016,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-016,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-016/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-017,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-017,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-017,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-017,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-017/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-018,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-018,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-018,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-018,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-018/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-019,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-019,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-019,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-019,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-019/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-020,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-020,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-020,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-020,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-020/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-021,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-021,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-021,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-021,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-021/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-022,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-022,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-022,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-022,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-022/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-023,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-023,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-023,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-023,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-023/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-024,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-024,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-024,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-024,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-024/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-025,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-025,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-025,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-025,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-025/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-026,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-026,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-026,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-026,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-026/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-106,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-106/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-106/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-106/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-106,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-106/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-106/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-106/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-F01,CHAT-F01,confirmed,CHAT-106,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-106/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-106/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-106/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
